Index,Trace_Name,station_code,event_time,Subset,True_Time_s,Coarse_Pred_s,Final_Pred_s,Coarse_Error_s,Final_Error_s,Coarse_Abs_Error_s,Final_Abs_Error_s,station_lon,station_lat,event_lon,event_lat,Mw,depth_km,epicentral_distance_km,basin
620,acSIT0131107100957,SIT013,2011-07-10 09:57:00,holdout_evaluation,29.985,39.26413086,30.16648804,9.279130859,0.181488037,9.279130859,0.181488037,139.4659,35.7966,143.511,38.029,7.3,34,436.91,Kanto Basin
621,acTKY0041104121407,TKY004,2011-04-12 14:07:00,training,36.04199951,35.2505127,35.67712402,-0.791486816,-0.364875488,0.791486816,0.364875488,139.4034,35.6301,140.64,37.05,6.4,15,192.86,Kanto Basin
622,acTKY0041107100957,TKY004,2011-07-10 09:57:00,training,68.04899902,68.63468262,69.73743652,0.585683594,1.6884375,0.585683594,1.6884375,139.4034,35.6301,143.511,38.029,7.3,34,452.48,Kanto Basin
623,acTKY0041107250351,TKY004,2011-07-25 03:51:00,training,26.06699951,24.97726563,25.86823975,-1.089733887,-0.198759766,1.089733887,0.198759766,139.4034,35.6301,141.63,37.705,6.3,46,304.4,Kanto Basin
624,acTKY0041111240424,TKY004,2011-11-24 04:24:00,training,40.66899902,26.89425537,33.92130859,-13.77474365,-6.74769043,13.77474365,6.74769043,139.4034,35.6301,141.615,37.327,6.1,45,273.3,Kanto Basin
625,acTKY0051104121407,TKY005,2011-04-12 14:07:00,holdout_evaluation,60.17899902,62.35877441,56.45191284,2.179775391,-3.727086182,2.179775391,3.727086182,139.4137,35.5798,140.64,37.05,6.4,15,196.97,Kanto Basin
626,acTKY0051107100957,TKY005,2011-07-10 09:57:00,training,76.85299805,75.0067334,77.27645996,-1.846264648,0.423461914,1.846264648,0.423461914,139.4137,35.5798,143.511,38.029,7.3,34,455.16,Kanto Basin
627,acTKY0061104121407,TKY006,2011-04-12 14:07:00,training,28.21300049,27.42818359,27.38057129,-0.784816895,-0.832429199,0.784816895,0.832429199,139.5028,35.6989,140.64,37.05,6.4,15,181.48,Kanto Basin
628,acTKY0061104131008,TKY006,2011-04-13 10:08:00,training,23.25899902,27.0965918,26.51221924,3.837592773,3.253220215,3.837592773,3.253220215,139.5028,35.6989,140.71,36.912,5.7,5,172.91,Kanto Basin
629,acTKY0061107100957,TKY006,2011-07-10 09:57:00,training,28.50100098,27.37907227,30.23469238,-1.121928711,1.733691406,1.121928711,1.733691406,139.5028,35.6989,143.511,38.029,7.3,34,440.7,Kanto Basin
630,acTKY0071104121407,TKY007,2011-04-12 14:07:00,training,31.695,32.88420898,30.95952881,1.189208984,-0.735471191,1.189208984,0.735471191,139.6864,35.7111,140.64,37.05,6.4,15,171.62,Kanto Basin
631,acTKY0071106091938,TKY007,2011-06-09 19:38:00,training,31.69300049,29.69073242,31.89009277,-2.002268066,0.197092285,2.002268066,0.197092285,139.6864,35.7111,140.973,36.494,5.7,13,144.7,Kanto Basin
632,acTKY0071107100957,TKY007,2011-07-10 09:57:00,training,71.59700195,67.96867676,69.83143799,-3.628325195,-1.765563965,3.628325195,1.765563965,139.6864,35.7111,143.511,38.029,7.3,34,426.76,Kanto Basin
633,acCHB0012001030324,CHB001,2020-01-03 03:24:00,training,40.62300049,33.16922363,34.17708984,-7.453776855,-6.445910645,7.453776855,6.445910645,139.8731,35.9571,141.118,35.807,5.8,34,113.39,Kanto Basin
634,acCHB0012005042207,CHB001,2020-05-04 22:07:00,training,39.28800049,35.1573291,35.21627197,-4.130671387,-4.071728516,4.130671387,4.071728516,139.8731,35.9571,140.613,35.727,5.6,48,71.43,Kanto Basin
635,acCHB0012006250447,CHB001,2020-06-25 04:47:00,training,45.60200195,46.67158203,44.78850708,1.069580078,-0.813494873,1.069580078,0.813494873,139.8731,35.9571,141.115,35.55,6.1,36,120.86,Kanto Basin
636,acCHB0012104180929,CHB001,2021-04-18 09:29:00,training,33.87300049,32.99870117,35.98735107,-0.874299316,2.114350586,0.874299316,2.114350586,139.8731,35.9571,141.867,38.314,5.8,48,316.09,Kanto Basin
637,acCHB0012108040533,CHB001,2021-08-04 05:33:00,holdout_evaluation,36.09600098,15.8300769,13.79327148,-20.26592407,-22.30272949,20.26592407,22.30272949,139.8731,35.9571,141.808,36.202,6.0,18,176.0,Kanto Basin
638,acCHB0012403020149,CHB001,2024-03-02 01:49:00,training,23.93800049,24.61304199,26.9582959,0.675041504,3.02029541,0.675041504,3.02029541,139.8731,35.9571,140.35,35.312,5.0,26,83.68,Kanto Basin
639,acCHB0021908041923,CHB002,2019-08-04 19:23:00,training,98.79299805,88.76373047,91.21169434,-10.02926758,-7.581303711,10.02926758,7.581303711,139.9024,35.7871,141.63,37.71,6.4,45,263.45,Kanto Basin
640,acCHB0031908041923,CHB003,2019-08-04 19:23:00,training,36.59399902,34.86790283,38.453479,-1.726096191,1.85947998,1.726096191,1.85947998,140.0577,35.7926,141.63,37.71,6.4,45,255.1,Kanto Basin
641,acCHB0032105140858,CHB003,2021-05-14 08:58:00,holdout_evaluation,34.08399902,31.22307129,33.42773438,-2.860927734,-0.656264648,2.860927734,0.656264648,140.0577,35.7926,141.765,37.695,6.3,46,260.54,Kanto Basin
642,acCHB0032108040533,CHB003,2021-08-04 05:33:00,training,22.26899902,20.92145752,20.69286621,-1.347541504,-1.576132813,1.347541504,1.576132813,140.0577,35.7926,141.808,36.202,6.0,18,163.91,Kanto Basin
643,acCHB0032305261903,CHB003,2023-05-26 19:03:00,training,42.75600098,43.55342773,42.4286499,0.797426758,-0.327351074,0.797426758,0.327351074,140.0577,35.7926,140.675,35.637,6.2,50,58.36,Kanto Basin
644,acCHB0032510050021,CHB003,2025-10-05 00:21:00,training,39.72199951,40.3534375,40.8091748,0.631437988,1.087175293,0.631437988,1.087175293,140.0577,35.7926,141.588,37.415,6.0,45,226.28,Kanto Basin
645,acCHB0061908041923,CHB006,2019-08-04 19:23:00,training,43.27200195,42.64890137,42.72783081,-0.623100586,-0.544171143,0.623100586,0.544171143,140.3073,35.779,141.63,37.71,6.4,45,244.93,Kanto Basin
646,acCHB0062305261903,CHB006,2023-05-26 19:03:00,training,77.54200195,65.42438477,70.97688477,-12.11761719,-6.565117187,12.11761719,6.565117187,140.3073,35.779,140.675,35.637,6.2,50,36.76,Kanto Basin
647,acCHB0071908041923,CHB007,2019-08-04 19:23:00,training,54.5,55.01791992,55.33908447,0.517919922,0.839084473,0.517919922,0.839084473,140.2246,35.7237,141.63,37.71,6.4,45,253.91,Kanto Basin
648,acCHB0072104180929,CHB007,2021-04-18 09:29:00,training,47.51200195,44.04454102,47.01364502,-3.467460938,-0.498356934,3.467460938,0.498356934,140.2246,35.7237,141.867,38.314,5.8,48,322.82,Kanto Basin
649,acCHB0072510050021,CHB007,2025-10-05 00:21:00,training,69.32899902,67.19102051,65.61307861,-2.137978516,-3.71592041,2.137978516,3.71592041,140.2246,35.7237,141.588,37.415,6.0,45,224.03,Kanto Basin
650,acCHB0082108040533,CHB008,2021-08-04 05:33:00,training,39.31,34.83489014,36.80742432,-4.475109863,-2.502575684,4.475109863,2.502575684,139.9027,35.6556,141.808,36.202,6.0,18,181.99,Kanto Basin
651,acCHB0082510050021,CHB008,2025-10-05 00:21:00,holdout_evaluation,61.94100098,55.04361328,59.86145508,-6.897387695,-2.079545898,6.897387695,2.079545898,139.9027,35.6556,141.588,37.415,6.0,45,246.86,Kanto Basin
652,acCHB0092006250447,CHB009,2020-06-25 04:47:00,holdout_evaluation,62.11200195,54.92628906,62.32252441,-7.185712891,0.210522461,7.185712891,0.210522461,140.2378,35.5871,141.115,35.55,6.1,36,79.45,Kanto Basin
653,acCHB0092305261903,CHB009,2023-05-26 19:03:00,training,50.63899902,46.83688965,49.66505615,-3.802109375,-0.973942871,3.802109375,0.973942871,140.2378,35.5871,140.675,35.637,6.2,50,39.91,Kanto Basin
654,acCHB0101908041923,CHB010,2019-08-04 19:23:00,holdout_evaluation,62.17200195,56.39802734,53.07743652,-5.773974609,-9.09456543,5.773974609,9.09456543,140.5637,35.7086,141.63,37.71,6.4,45,241.99,Kanto Basin
655,acCHB0102104180929,CHB010,2021-04-18 09:29:00,training,56.51899902,49.95842773,51.07494873,-6.560571289,-5.444050293,6.560571289,5.444050293,140.5637,35.7086,141.867,38.314,5.8,48,311.95,Kanto Basin
656,acCHB0102105140858,CHB010,2021-05-14 08:58:00,training,42.31700195,42.57732422,43.44869385,0.260322266,1.131691895,0.260322266,1.131691895,140.5637,35.7086,141.765,37.695,6.3,46,245.47,Kanto Basin
657,acCHB0102108040533,CHB010,2021-08-04 05:33:00,training,52.34200195,50.78673828,52.31553223,-1.555263672,-0.026469727,1.555263672,0.026469727,140.5637,35.7086,141.808,36.202,6.0,18,124.71,Kanto Basin
658,acCHB0102403150014,CHB010,2024-03-15 00:14:00,holdout_evaluation,50.63700195,54.4653125,47.09916504,3.828310547,-3.537836914,3.828310547,3.537836914,140.5637,35.7086,141.166,37.069,5.8,50,160.59,Kanto Basin
659,acCHB0112001030324,CHB011,2020-01-03 03:24:00,training,44.49399902,42.51095703,42.30138184,-1.983041992,-2.192617188,1.983041992,2.192617188,140.4971,35.5877,141.118,35.807,5.8,34,61.14,Kanto Basin
660,acCHB0112006250447,CHB011,2020-06-25 04:47:00,training,45.29200195,45.19724609,43.52588623,-0.094755859,-1.766115723,0.094755859,1.766115723,140.4971,35.5877,141.115,35.55,6.1,36,56.04,Kanto Basin
661,acCHB0112305261903,CHB011,2023-05-26 19:03:00,holdout_evaluation,55.255,43.75823242,48.54097656,-11.49676758,-6.714023438,11.49676758,6.714023438,140.4971,35.5877,140.675,35.637,6.2,50,16.99,Kanto Basin
662,acCHB0112403150014,CHB011,2024-03-15 00:14:00,training,41.98,40.17228027,41.34449951,-1.807719727,-0.635500488,1.807719727,0.635500488,140.4971,35.5877,141.166,37.069,5.8,50,175.27,Kanto Basin
663,acCHB0122001030324,CHB012,2020-01-03 03:24:00,training,59.27299805,55.99756836,60.1792627,-3.275429688,0.906264648,3.275429688,0.906264648,140.3436,35.5721,141.118,35.807,5.8,34,74.66,Kanto Basin
664,acCHB0122105140858,CHB012,2021-05-14 08:58:00,training,49.34299805,49.60888184,45.08170898,0.265883789,-4.261289063,0.265883789,4.261289063,140.3436,35.5721,141.765,37.695,6.3,46,267.96,Kanto Basin
665,acCHB0122108040533,CHB012,2021-08-04 05:33:00,training,72.33200195,65.51088867,71.38337402,-6.821113281,-0.94862793,6.821113281,0.94862793,140.3436,35.5721,141.808,36.202,6.0,18,149.36,Kanto Basin
666,acCHB0122403150014,CHB012,2024-03-15 00:14:00,training,70.575,69.78651367,70.15038208,-0.788486328,-0.42461792,0.788486328,0.42461792,140.3436,35.5721,141.166,37.069,5.8,50,182.02,Kanto Basin
667,acCHB0122408091957,CHB012,2024-08-09 19:57:00,training,76.615,74.61726074,77.92204102,-1.997739258,1.307041016,1.997739258,1.307041016,140.3436,35.5721,139.163,35.407,5.3,13,108.45,Kanto Basin
668,acCHB0131908041923,CHB013,2019-08-04 19:23:00,training,72.74100098,67.06960938,72.51701904,-5.671391602,-0.223981934,5.671391602,0.223981934,140.2892,35.4294,141.63,37.71,6.4,45,280.43,Kanto Basin
669,acCHB0132001030324,CHB013,2020-01-03 03:24:00,training,46.30299805,44.30072266,44.31589844,-2.002275391,-1.987099609,2.002275391,1.987099609,140.2892,35.4294,141.118,35.807,5.8,34,85.88,Kanto Basin
670,acCHB0132408091957,CHB013,2024-08-09 19:57:00,training,40.78699951,31.0330127,40.38453125,-9.753986816,-0.402468262,9.753986816,0.402468262,140.2892,35.4294,139.163,35.407,5.3,13,102.08,Kanto Basin
671,acCHB0141908041923,CHB014,2019-08-04 19:23:00,training,101.747998,84.90007813,87.23369873,-16.84791992,-14.51429932,16.84791992,14.51429932,140.0454,35.471,141.63,37.71,6.4,45,286.34,Kanto Basin
672,acCHB0142001030324,CHB014,2020-01-03 03:24:00,training,77.58600098,80.1473877,75.99091797,2.561386719,-1.595083008,2.561386719,1.595083008,140.0454,35.471,141.118,35.807,5.8,34,103.88,Kanto Basin
673,acCHB0142006250447,CHB014,2020-06-25 04:47:00,training,66.26299805,71.88820801,76.39378906,5.625209961,10.13079102,5.625209961,10.13079102,140.0454,35.471,141.115,35.55,6.1,36,97.21,Kanto Basin
674,acCHB0142108040533,CHB014,2021-08-04 05:33:00,training,60.41200195,57.94851563,60.41262695,-2.463486328,0.000625,2.463486328,0.000625,140.0454,35.471,141.808,36.202,6.0,18,178.47,Kanto Basin
675,acCHB0142305261903,CHB014,2023-05-26 19:03:00,training,79.28399902,80.47995117,80.43704346,1.195952148,1.153044434,1.195952148,1.153044434,140.0454,35.471,140.675,35.637,6.2,50,59.87,Kanto Basin
676,acCHB0142510050021,CHB014,2025-10-05 00:21:00,training,75.53700195,71.10577637,75.54765137,-4.431225586,0.010649414,4.431225586,0.010649414,140.0454,35.471,141.588,37.415,6.0,45,256.44,Kanto Basin
677,acCHB0151908041923,CHB015,2019-08-04 19:23:00,training,52.60700195,55.97854492,56.9541333,3.371542969,4.347131348,3.371542969,4.347131348,139.9199,35.3738,141.63,37.71,6.4,45,301.35,Kanto Basin
678,acCHB0152006250447,CHB015,2020-06-25 04:47:00,training,95.28700195,101.1585352,101.882478,5.871533203,6.595476074,5.871533203,6.595476074,139.9199,35.3738,141.115,35.55,6.1,36,110.0,Kanto Basin
679,acCHB0152305261903,CHB015,2023-05-26 19:03:00,holdout_evaluation,97.19099609,87.84197266,96.76154297,-9.349023438,-0.429453125,9.349023438,0.429453125,139.9199,35.3738,140.675,35.637,6.2,50,74.35,Kanto Basin
680,acCHB0172108040533,CHB017,2021-08-04 05:33:00,holdout_evaluation,34.14,37.91218994,38.89831787,3.772189941,4.758317871,3.772189941,4.758317871,140.0734,35.2976,141.808,36.202,6.0,18,186.05,Kanto Basin
681,acCHB0172305261903,CHB017,2023-05-26 19:03:00,holdout_evaluation,64.48299805,68.02749512,63.84745483,3.54449707,-0.635543213,3.54449707,0.635543213,140.0734,35.2976,140.675,35.637,6.2,50,66.28,Kanto Basin
682,acCHB0222011221906,CHB022,2020-11-22 19:06:00,training,34.37,29.99398926,32.84545898,-4.376010742,-1.524541016,4.376010742,1.524541016,139.8555,35.3033,141.103,36.587,5.7,45,181.62,Kanto Basin
683,acCHB0222112121231,CHB022,2021-12-12 12:31:00,training,42.03200195,37.96422607,35.86583252,-4.067775879,-6.166169434,4.067775879,6.166169434,139.8555,35.3033,139.855,36.13,5.0,50,91.92,Kanto Basin
684,acCHB0222205291555,CHB022,2022-05-29 15:55:00,training,36.415,32.99444824,38.91263184,-3.420551758,2.497631836,3.420551758,2.497631836,139.8555,35.3033,140.978,36.244,5.3,44,145.59,Kanto Basin
685,acCHB0222305261903,CHB022,2023-05-26 19:03:00,training,94.82700195,75.55768066,73.75548218,-19.26932129,-21.07151978,19.26932129,21.07151978,139.8555,35.3033,140.675,35.637,6.2,50,82.97,Kanto Basin
686,acCHB0222408091957,CHB022,2024-08-09 19:57:00,training,28.54800049,29.66940674,28.2931897,1.12140625,-0.254810791,1.12140625,0.254810791,139.8555,35.3033,139.163,35.407,5.3,13,63.85,Kanto Basin
687,acCHB0242006250447,CHB024,2020-06-25 04:47:00,training,84.59200195,80.65501953,81.08520752,-3.936982422,-3.506794434,3.936982422,3.506794434,140.0781,35.6337,141.115,35.55,6.1,36,94.22,Kanto Basin
688,acCHB0242108040533,CHB024,2021-08-04 05:33:00,training,46.515,44.55944336,47.41350098,-1.955556641,0.898500977,1.955556641,0.898500977,140.0781,35.6337,141.808,36.202,6.0,18,168.11,Kanto Basin
689,acCHB0242305261903,CHB024,2023-05-26 19:03:00,training,52.79700195,56.78440918,54.03802979,3.987407227,1.241027832,3.987407227,1.241027832,140.0781,35.6337,140.675,35.637,6.2,50,53.94,Kanto Basin
690,acGNM0071908041923,GNM007,2019-08-04 19:23:00,training,40.45,37.09358887,39.19122803,-3.356411133,-1.258771973,3.356411133,1.258771973,139.0093,36.4637,141.63,37.71,6.4,45,270.62,Kanto Basin
691,acGNM0072006250447,GNM007,2020-06-25 04:47:00,training,37.085,31.78448975,37.64203369,-5.300510254,0.557033691,5.300510254,0.557033691,139.0093,36.4637,141.115,35.55,6.1,36,214.93,Kanto Basin
692,acGNM0072011221906,GNM007,2020-11-22 19:06:00,training,56.59899902,50.58213379,47.29490234,-6.016865234,-9.30409668,6.016865234,9.30409668,139.0093,36.4637,141.103,36.587,5.7,45,187.58,Kanto Basin
693,acGNM0072105140858,GNM007,2021-05-14 08:58:00,training,37.56699951,32.35740234,38.27503418,-5.209597168,0.708034668,5.209597168,0.708034668,139.0093,36.4637,141.765,37.695,6.3,46,280.17,Kanto Basin
694,acGNM0072305261903,GNM007,2023-05-26 19:03:00,holdout_evaluation,46.26700195,37.55578857,41.34310059,-8.711213379,-4.923901367,8.711213379,4.923901367,139.0093,36.4637,140.675,35.637,6.2,50,175.71,Kanto Basin
695,acGNM0072403150014,GNM007,2024-03-15 00:14:00,training,37.41600098,30.20921387,33.15652832,-7.206787109,-4.259472656,7.206787109,4.259472656,139.0093,36.4637,141.166,37.069,5.8,50,203.55,Kanto Basin
696,acGNM0081908041923,GNM008,2019-08-04 19:23:00,training,43.74600098,44.2945459,44.16179565,0.548544922,0.415794678,0.548544922,0.415794678,139.1368,36.3479,141.63,37.71,6.4,45,268.17,Kanto Basin
697,acGNM0082001030324,GNM008,2020-01-03 03:24:00,training,36.665,31.69846191,32.59310547,-4.966538086,-4.071894531,4.966538086,4.071894531,139.1368,36.3479,141.118,35.807,5.8,34,187.93,Kanto Basin
698,acGNM0082006250447,GNM008,2020-06-25 04:47:00,holdout_evaluation,32.85399902,29.39379395,30.83306641,-3.460205078,-2.020932617,3.460205078,2.020932617,139.1368,36.3479,141.115,35.55,6.1,36,198.94,Kanto Basin
699,acGNM0082011221906,GNM008,2020-11-22 19:06:00,training,63.57799805,62.80833008,59.53699829,-0.769667969,-4.040999756,0.769667969,4.040999756,139.1368,36.3479,141.103,36.587,5.7,45,177.82,Kanto Basin
700,acGNM0082305261903,GNM008,2023-05-26 19:03:00,training,35.08199951,37.22664551,34.31273071,2.144645996,-0.769268799,2.144645996,0.769268799,139.1368,36.3479,140.675,35.637,6.2,50,159.37,Kanto Basin
701,acGNM0082403150014,GNM008,2024-03-15 00:14:00,training,37.175,36.37282959,38.84833008,-0.80217041,1.673330078,0.80217041,1.673330078,139.1368,36.3479,141.166,37.069,5.8,50,197.86,Kanto Basin
702,acGNM0131908041923,GNM013,2019-08-04 19:23:00,training,28.94300049,28.68167725,28.51734253,-0.261323242,-0.425657959,0.261323242,0.425657959,139.0174,36.3181,141.63,37.71,6.4,45,278.84,Kanto Basin
703,acGNM0132011221906,GNM013,2020-11-22 19:06:00,training,24.21899902,27.86679199,29.70406738,3.647792969,5.485068359,3.647792969,5.485068359,139.0174,36.3181,141.103,36.587,5.7,45,188.91,Kanto Basin
704,acIBR0091908041923,IBR009,2019-08-04 19:23:00,holdout_evaluation,56.395,62.41191895,59.53938477,6.016918945,3.144384766,6.016918945,3.144384766,139.7037,36.185,141.63,37.71,6.4,45,240.94,Kanto Basin
705,acIBR0092001030324,IBR009,2020-01-03 03:24:00,training,50.23600098,50.05591797,51.02522949,-0.180083008,0.789228516,0.180083008,0.789228516,139.7037,36.185,141.118,35.807,5.8,34,134.0,Kanto Basin
706,acIBR0092005042207,IBR009,2020-05-04 22:07:00,training,50.92700195,42.71061523,48.83725098,-8.216386719,-2.089750977,8.216386719,2.089750977,139.7037,36.185,140.613,35.727,5.6,48,96.4,Kanto Basin
707,acIBR0092006250447,IBR009,2020-06-25 04:47:00,training,58.51899902,50.84686523,50.40933472,-7.672133789,-8.109664307,7.672133789,8.109664307,139.7037,36.185,141.115,35.55,6.1,36,145.46,Kanto Basin
708,acIBR0092011221906,IBR009,2020-11-22 19:06:00,training,54.87,50.71788574,50.40561768,-4.152114258,-4.464382324,4.152114258,4.464382324,139.7037,36.185,141.103,36.587,5.7,45,133.0,Kanto Basin
709,acIBR0092104180929,IBR009,2021-04-18 09:29:00,training,33.35,32.00174805,32.63427246,-1.348251953,-0.715727539,1.348251953,0.715727539,139.7037,36.185,141.867,38.314,5.8,48,304.46,Kanto Basin
710,acIBR0092105140858,IBR009,2021-05-14 08:58:00,training,36.15899902,37.6137915,38.06689087,1.45479248,1.907891846,1.45479248,1.907891846,139.7037,36.185,141.765,37.695,6.3,46,248.49,Kanto Basin
711,acIBR0092108040533,IBR009,2021-08-04 05:33:00,training,43.48100098,40.66324707,43.28401855,-2.817753906,-0.196982422,2.817753906,0.196982422,139.7037,36.185,141.808,36.202,6.0,18,188.84,Kanto Basin
712,acIBR0092205291555,IBR009,2022-05-29 15:55:00,holdout_evaluation,48.04799805,39.6509375,37.67860962,-8.397060547,-10.36938843,8.397060547,10.36938843,139.7037,36.185,140.978,36.244,5.3,44,114.51,Kanto Basin
713,acIBR0092305110416,IBR009,2023-05-11 04:16:00,training,56.43,52.85692383,42.75065186,-3.573076172,-13.67934814,3.573076172,13.67934814,139.7037,36.185,140.188,35.167,5.2,40,121.35,Kanto Basin
714,acIBR0092305261903,IBR009,2023-05-26 19:03:00,training,65.88899902,71.03980469,67.15641968,5.150805664,1.267420654,5.150805664,1.267420654,139.7037,36.185,140.675,35.637,6.2,50,106.61,Kanto Basin
715,acIBR0092403150014,IBR009,2024-03-15 00:14:00,training,52.89799805,48.00078613,50.21499512,-4.897211914,-2.68300293,4.897211914,2.68300293,139.7037,36.185,141.166,37.069,5.8,50,163.37,Kanto Basin
716,acIBR0092408091957,IBR009,2024-08-09 19:57:00,training,33.76899902,30.74930176,34.06040527,-3.019697266,0.29140625,3.019697266,0.29140625,139.7037,36.185,139.163,35.407,5.3,13,99.31,Kanto Basin
717,acKNG0011908041923,KNG001,2019-08-04 19:23:00,training,64.08899902,56.87291016,61.19921387,-7.216088867,-2.889785156,7.216088867,2.889785156,139.7061,35.5291,141.63,37.71,6.4,45,297.12,Kanto Basin
718,acKNG0012006250447,KNG001,2020-06-25 04:47:00,holdout_evaluation,66.24299805,50.92462891,48.24855225,-15.31836914,-17.9944458,15.31836914,17.9944458,139.7061,35.5291,141.115,35.55,6.1,36,127.5,Kanto Basin
719,acKNG0012305261903,KNG001,2023-05-26 19:03:00,training,53.035,50.4665918,45.79324219,-2.568408203,-7.241757812,2.568408203,7.241757812,139.7061,35.5291,140.675,35.637,6.2,50,88.44,Kanto Basin
720,acKNG0021908041923,KNG002,2019-08-04 19:23:00,holdout_evaluation,99.55599609,82.21123047,82.20503418,-17.34476562,-17.35096191,17.34476562,17.35096191,139.6334,35.4372,141.63,37.71,6.4,45,309.27,Kanto Basin
721,acKNG0022510050021,KNG002,2025-10-05 00:21:00,training,60.07299805,60.95457031,59.94291748,0.881572266,-0.130080566,0.881572266,0.130080566,139.6334,35.4372,141.588,37.415,6.0,45,280.96,Kanto Basin
722,acSIT0012104180929,SIT001,2021-04-18 09:29:00,training,30.635,30.61867188,29.285896,-0.016328125,-1.349104004,0.016328125,1.349104004,139.1938,36.2431,141.867,38.314,5.8,48,330.07,Kanto Basin
723,acSIT0012403150014,SIT001,2024-03-15 00:14:00,training,31.615,27.75510742,31.97907715,-3.859892578,0.364077148,3.859892578,0.364077148,139.1938,36.2431,141.166,37.069,5.8,50,198.45,Kanto Basin
724,acSIT0022104180929,SIT002,2021-04-18 09:29:00,training,24.88699951,22.44513672,24.35616943,-2.441862793,-0.530830078,2.441862793,0.530830078,139.3888,36.1478,141.867,38.314,5.8,48,325.79,Kanto Basin
725,acSIT0022105140858,SIT002,2021-05-14 08:58:00,training,39.27600098,26.90890869,31.67522705,-12.36709229,-7.600773926,12.36709229,7.600773926,139.3888,36.1478,141.765,37.695,6.3,46,272.41,Kanto Basin
726,acSIT0022205291555,SIT002,2022-05-29 15:55:00,training,32.42100098,29.62753418,33.59527344,-2.793466797,1.174272461,2.793466797,1.174272461,139.3888,36.1478,140.978,36.244,5.3,44,143.01,Kanto Basin
727,acSIT0032005042207,SIT003,2020-05-04 22:07:00,training,51.28100098,64.96849609,60.2904248,13.68749512,9.009423828,13.68749512,9.009423828,139.6969,36.0721,140.613,35.727,5.6,48,91.0,Kanto Basin
728,acSIT0032208181306,SIT003,2022-08-18 13:06:00,training,52.25899902,63.63654297,57.29967529,11.37754395,5.04067627,11.37754395,5.04067627,139.6969,36.0721,141.026,35.6,5.0,20,130.81,Kanto Basin
729,acSIT0032403150014,SIT003,2024-03-15 00:14:00,training,43.60399902,47.79243164,47.59470459,4.188432617,3.990705566,4.188432617,3.990705566,139.6969,36.0721,141.166,37.069,5.8,50,171.75,Kanto Basin
730,acSIT0082005042207,SIT008,2020-05-04 22:07:00,holdout_evaluation,51.95700195,46.91202637,45.50428589,-5.044975586,-6.452716064,5.044975586,6.452716064,139.7456,35.9829,140.613,35.727,5.6,48,83.19,Kanto Basin
731,acSIT0082006250447,SIT008,2020-06-25 04:47:00,training,59.71,59.85885742,60.68532959,0.148857422,0.97532959,0.148857422,0.97532959,139.7456,35.9829,141.115,35.55,6.1,36,132.6,Kanto Basin
732,acSIT0082011221906,SIT008,2020-11-22 19:06:00,holdout_evaluation,50.50700195,66.94413574,56.84395752,16.43713379,6.336955566,16.43713379,6.336955566,139.7456,35.9829,141.103,36.587,5.7,45,138.98,Kanto Basin
733,acSIT0082105140858,SIT008,2021-05-14 08:58:00,training,52.815,47.9480957,52.17383057,-4.866904297,-0.641169434,4.866904297,0.641169434,139.7456,35.9829,141.765,37.695,6.3,46,261.79,Kanto Basin
734,acSIT0082108040533,SIT008,2021-08-04 05:33:00,training,74.10100098,68.458125,74.64582764,-5.642875977,0.54482666,5.642875977,0.54482666,139.7456,35.9829,141.808,36.202,6.0,18,186.9,Kanto Basin
735,acSIT0082305261903,SIT008,2023-05-26 19:03:00,holdout_evaluation,76.575,67.55244629,74.45351563,-9.022553711,-2.121484375,9.022553711,2.121484375,139.7456,35.9829,140.675,35.637,6.2,50,92.21,Kanto Basin
736,acSIT0082403020149,SIT008,2024-03-02 01:49:00,training,41.99299805,38.05928711,42.79904297,-3.933710938,0.806044922,3.933710938,0.806044922,139.7456,35.9829,140.35,35.312,5.0,26,92.45,Kanto Basin
737,acSIT0082403150014,SIT008,2024-03-15 00:14:00,training,66.28600098,66.87370117,63.43272217,0.587700195,-2.853278809,0.587700195,2.853278809,139.7456,35.9829,141.166,37.069,5.8,50,175.19,Kanto Basin
738,acSIT0091905251520,SIT009,2019-05-25 15:20:00,training,35.13100098,23.99253174,32.82023193,-11.13846924,-2.310769043,11.13846924,2.310769043,139.4826,35.9033,140.293,35.354,5.1,38,95.37,Kanto Basin
739,acSIT0091908041923,SIT009,2019-08-04 19:23:00,training,43.68100098,41.85301758,41.35797119,-1.827983398,-2.323029785,1.827983398,2.323029785,139.4826,35.9033,141.63,37.71,6.4,45,277.31,Kanto Basin
740,acSIT0092006250447,SIT009,2020-06-25 04:47:00,training,33.40600098,33.95560059,32.97677734,0.549599609,-0.429223633,0.549599609,0.429223633,139.4826,35.9033,141.115,35.55,6.1,36,152.5,Kanto Basin
741,acSIT0092011221906,SIT009,2020-11-22 19:06:00,training,37.105,39.32323975,36.90957764,2.218239746,-0.195422363,2.218239746,0.195422363,139.4826,35.9033,141.103,36.587,5.7,45,164.0,Kanto Basin
742,acSIT0092403150014,SIT009,2024-03-15 00:14:00,holdout_evaluation,40.12600098,34.03609375,38.21378906,-6.089907227,-1.912211914,6.089907227,1.912211914,139.4826,35.9033,141.166,37.069,5.8,50,198.62,Kanto Basin
